"pu","threats","amount","cost","status","threat1","threat2","threat3","threat4"
"788","3","1","1","0","0","0","1","0"
"788","4","1","1","0","0","0","0","1"
"789","2","1","1","0","0","1","0","0"
"789","3","1","1","0","0","0","1","0"
"789","4","1","1","0","0","0","0","1"
"790","2","1","1","0","0","1","0","0"
"790","3","1","1","0","0","0","1","0"
"790","4","1","1","0","0","0","0","1"
"791","2","1","1","0","0","1","0","0"
"791","3","1","1","0","0","0","1","0"
"791","4","1","1","0","0","0","0","1"
"792","2","1","1","0","0","1","0","0"
"792","3","1","1","0","0","0","1","0"
"792","4","1","1","0","0","0","0","1"
"793","2","1","1","0","0","1","0","0"
"793","3","1","1","0","0","0","1","0"
"793","4","1","1","0","0","0","0","1"
"794","2","1","1","0","0","1","0","0"
"794","3","1","1","0","0","0","1","0"
"794","4","1","1","0","0","0","0","1"
"795","2","1","1","0","0","1","0","0"
"795","3","1","1","0","0","0","1","0"
"795","4","1","1","0","0","0","0","1"
"796","2","1","1","0","0","1","0","0"
"796","3","1","1","0","0","0","1","0"
"796","4","1","1","0","0","0","0","1"
"797","2","1","1","0","0","1","0","0"
"797","3","1","1","0","0","0","1","0"
"797","4","1","1","0","0","0","0","1"
"798","2","1","1","0","0","1","0","0"
"798","4","1","1","0","0","0","0","1"
"799","2","1","1","0","0","1","0","0"
"799","4","1","1","0","0","0","0","1"
"800","2","1","1","0","0","1","0","0"
"800","3","1","1","0","0","0","1","0"
"800","4","1","1","0","0","0","0","1"
"801","2","1","1","0","0","1","0","0"
"801","3","1","1","0","0","0","1","0"
"801","4","1","1","0","0","0","0","1"
"802","2","1","1","0","0","1","0","0"
"802","4","1","1","0","0","0","0","1"
"803","2","1","1","0","0","1","0","0"
"803","4","1","1","0","0","0","0","1"
"804","2","1","1","0","0","1","0","0"
"804","4","1","1","0","0","0","0","1"
"805","2","1","1","0","0","1","0","0"
"805","3","1","1","0","0","0","1","0"
"805","4","1","1","0","0","0","0","1"
"806","2","1","1","0","0","1","0","0"
"806","4","1","1","0","0","0","0","1"
"807","2","1","1","0","0","1","0","0"
"807","4","1","1","0","0","0","0","1"
"808","2","1","1","0","0","1","0","0"
"808","4","1","1","0","0","0","0","1"
"809","2","1","1","0","0","1","0","0"
"809","3","1","1","0","0","0","1","0"
"809","4","1","1","0","0","0","0","1"
"810","1","1","1","0","1","0","0","0"
"810","2","1","1","0","0","1","0","0"
"810","4","1","1","0","0","0","0","1"
"811","2","1","1","0","0","1","0","0"
"811","3","1","1","0","0","0","1","0"
"811","4","1","1","0","0","0","0","1"
"812","2","1","1","0","0","1","0","0"
"812","3","1","1","0","0","0","1","0"
"812","4","1","1","0","0","0","0","1"
"813","2","1","1","0","0","1","0","0"
"813","4","1","1","0","0","0","0","1"
"814","2","1","1","0","0","1","0","0"
"814","4","1","1","0","0","0","0","1"
"815","2","1","1","0","0","1","0","0"
"815","4","1","1","0","0","0","0","1"
"816","2","1","1","0","0","1","0","0"
"816","3","1","1","0","0","0","1","0"
"816","4","1","1","0","0","0","0","1"
"817","2","1","1","0","0","1","0","0"
"817","4","1","1","0","0","0","0","1"
"818","2","1","1","0","0","1","0","0"
"818","3","1","1","0","0","0","1","0"
"818","4","1","1","0","0","0","0","1"
"819","2","1","1","0","0","1","0","0"
"819","3","1","1","0","0","0","1","0"
"819","4","1","1","0","0","0","0","1"
"820","2","1","1","0","0","1","0","0"
"820","4","1","1","0","0","0","0","1"
"821","2","1","1","0","0","1","0","0"
"821","4","1","1","0","0","0","0","1"
"822","2","1","1","0","0","1","0","0"
"822","3","1","1","0","0","0","1","0"
"822","4","1","1","0","0","0","0","1"
"823","2","1","1","0","0","1","0","0"
"823","3","1","1","0","0","0","1","0"
"823","4","1","1","0","0","0","0","1"
"824","2","1","1","0","0","1","0","0"
"824","4","1","1","0","0","0","0","1"
"825","2","1","1","0","0","1","0","0"
"825","3","1","1","0","0","0","1","0"
"825","4","1","1","0","0","0","0","1"
"826","2","1","1","0","0","1","0","0"
"826","3","1","1","0","0","0","1","0"
"826","4","1","1","0","0","0","0","1"
"827","2","1","1","0","0","1","0","0"
"827","4","1","1","0","0","0","0","1"
"828","2","1","1","0","0","1","0","0"
"828","3","1","1","0","0","0","1","0"
"828","4","1","1","0","0","0","0","1"
"829","2","1","1","0","0","1","0","0"
"829","3","1","1","0","0","0","1","0"
"829","4","1","1","0","0","0","0","1"
"830","2","1","1","0","0","1","0","0"
"830","3","1","1","0","0","0","1","0"
"830","4","1","1","0","0","0","0","1"
"831","2","1","1","0","0","1","0","0"
"831","4","1","1","0","0","0","0","1"
"832","2","1","1","0","0","1","0","0"
"832","3","1","1","0","0","0","1","0"
"832","4","1","1","0","0","0","0","1"
"833","2","1","1","0","0","1","0","0"
"833","3","1","1","0","0","0","1","0"
"833","4","1","1","0","0","0","0","1"
"834","2","1","1","0","0","1","0","0"
"834","4","1","1","0","0","0","0","1"
"835","2","1","1","0","0","1","0","0"
"835","4","1","1","0","0","0","0","1"
"836","2","1","1","0","0","1","0","0"
"836","4","1","1","0","0","0","0","1"
"837","2","1","1","0","0","1","0","0"
"837","3","1","1","0","0","0","1","0"
"837","4","1","1","0","0","0","0","1"
"838","2","1","1","0","0","1","0","0"
"838","3","1","1","0","0","0","1","0"
"838","4","1","1","0","0","0","0","1"
"839","2","1","1","0","0","1","0","0"
"839","3","1","1","0","0","0","1","0"
"839","4","1","1","0","0","0","0","1"
"840","2","1","1","0","0","1","0","0"
"840","3","1","1","0","0","0","1","0"
"840","4","1","1","0","0","0","0","1"
"841","2","1","1","0","0","1","0","0"
"841","4","1","1","0","0","0","0","1"
"842","2","1","1","0","0","1","0","0"
"842","4","1","1","0","0","0","0","1"
"843","2","1","1","0","0","1","0","0"
"843","4","1","1","0","0","0","0","1"
"844","2","1","1","0","0","1","0","0"
"844","4","1","1","0","0","0","0","1"
"845","2","1","1","0","0","1","0","0"
"845","3","1","1","0","0","0","1","0"
"845","4","1","1","0","0","0","0","1"
"846","2","1","1","0","0","1","0","0"
"846","4","1","1","0","0","0","0","1"
"847","2","1","1","0","0","1","0","0"
"847","3","1","1","0","0","0","1","0"
"847","4","1","1","0","0","0","0","1"
"848","2","1","1","0","0","1","0","0"
"848","3","1","1","0","0","0","1","0"
"848","4","1","1","0","0","0","0","1"
"849","2","1","1","0","0","1","0","0"
"849","4","1","1","0","0","0","0","1"
"850","2","1","1","0","0","1","0","0"
"850","3","1","1","0","0","0","1","0"
"850","4","1","1","0","0","0","0","1"
"851","2","1","1","0","0","1","0","0"
"851","4","1","1","0","0","0","0","1"
"852","2","1","1","0","0","1","0","0"
"852","3","1","1","0","0","0","1","0"
"852","4","1","1","0","0","0","0","1"
"853","2","1","1","0","0","1","0","0"
"853","3","1","1","0","0","0","1","0"
"853","4","1","1","0","0","0","0","1"
"854","2","1","1","0","0","1","0","0"
"854","3","1","1","0","0","0","1","0"
"854","4","1","1","0","0","0","0","1"
"855","1","1","1","0","1","0","0","0"
"855","2","1","1","0","0","1","0","0"
"855","4","1","1","0","0","0","0","1"
"856","2","1","1","0","0","1","0","0"
"856","3","1","1","0","0","0","1","0"
"856","4","1","1","0","0","0","0","1"
"857","2","1","1","0","0","1","0","0"
"857","3","1","1","0","0","0","1","0"
"857","4","1","1","0","0","0","0","1"
"858","1","1","1","0","1","0","0","0"
"858","2","1","1","0","0","1","0","0"
"858","4","1","1","0","0","0","0","1"
"859","2","1","1","0","0","1","0","0"
"859","3","1","1","0","0","0","1","0"
"859","4","1","1","0","0","0","0","1"
"860","2","1","1","0","0","1","0","0"
"860","3","1","1","0","0","0","1","0"
"860","4","1","1","0","0","0","0","1"
"861","2","1","1","0","0","1","0","0"
"861","3","1","1","0","0","0","1","0"
"861","4","1","1","0","0","0","0","1"
"862","2","1","1","0","0","1","0","0"
"862","4","1","1","0","0","0","0","1"
"863","2","1","1","0","0","1","0","0"
"863","4","1","1","0","0","0","0","1"
"864","2","1","1","0","0","1","0","0"
"864","3","1","1","0","0","0","1","0"
"864","4","1","1","0","0","0","0","1"
"865","2","1","1","0","0","1","0","0"
"865","3","1","1","0","0","0","1","0"
"865","4","1","1","0","0","0","0","1"
"866","2","1","1","0","0","1","0","0"
"866","3","1","1","0","0","0","1","0"
"866","4","1","1","0","0","0","0","1"
"867","2","1","1","0","0","1","0","0"
"867","3","1","1","0","0","0","1","0"
"867","4","1","1","0","0","0","0","1"
"868","2","1","1","0","0","1","0","0"
"868","3","1","1","0","0","0","1","0"
"868","4","1","1","0","0","0","0","1"
"869","2","1","1","0","0","1","0","0"
"869","4","1","1","0","0","0","0","1"
"870","2","1","1","0","0","1","0","0"
"870","4","1","1","0","0","0","0","1"
"871","2","1","1","0","0","1","0","0"
"871","4","1","1","0","0","0","0","1"
"872","2","1","1","0","0","1","0","0"
"872","4","1","1","0","0","0","0","1"
"873","2","1","1","0","0","1","0","0"
"873","3","1","1","0","0","0","1","0"
"873","4","1","1","0","0","0","0","1"
"874","2","1","1","0","0","1","0","0"
"874","4","1","1","0","0","0","0","1"
"875","2","1","1","0","0","1","0","0"
"875","3","1","1","0","0","0","1","0"
"875","4","1","1","0","0","0","0","1"
"876","1","1","1","0","1","0","0","0"
"876","2","1","1","0","0","1","0","0"
"876","4","1","1","0","0","0","0","1"
"877","2","1","1","0","0","1","0","0"
"877","3","1","1","0","0","0","1","0"
"877","4","1","1","0","0","0","0","1"
"878","2","1","1","0","0","1","0","0"
"878","3","1","1","0","0","0","1","0"
"878","4","1","1","0","0","0","0","1"
"879","1","1","1","0","1","0","0","0"
"879","2","1","1","0","0","1","0","0"
"879","4","1","1","0","0","0","0","1"
"880","1","1","1","0","1","0","0","0"
"880","2","1","1","0","0","1","0","0"
"880","4","1","1","0","0","0","0","1"
"881","2","1","1","0","0","1","0","0"
"881","3","1","1","0","0","0","1","0"
"881","4","1","1","0","0","0","0","1"
"882","2","1","1","0","0","1","0","0"
"882","3","1","1","0","0","0","1","0"
"882","4","1","1","0","0","0","0","1"
"883","2","1","1","0","0","1","0","0"
"883","3","1","1","0","0","0","1","0"
"883","4","1","1","0","0","0","0","1"
"884","2","1","1","0","0","1","0","0"
"884","3","1","1","0","0","0","1","0"
"884","4","1","1","0","0","0","0","1"
"885","2","1","1","0","0","1","0","0"
"885","4","1","1","0","0","0","0","1"
"886","2","1","1","0","0","1","0","0"
"886","3","1","1","0","0","0","1","0"
"886","4","1","1","0","0","0","0","1"
"887","1","1","1","0","1","0","0","0"
"887","2","1","1","0","0","1","0","0"
"887","4","1","1","0","0","0","0","1"
"888","2","1","1","0","0","1","0","0"
"888","3","1","1","0","0","0","1","0"
"888","4","1","1","0","0","0","0","1"
"889","2","1","1","0","0","1","0","0"
"889","3","1","1","0","0","0","1","0"
"889","4","1","1","0","0","0","0","1"
"890","1","1","1","0","1","0","0","0"
"890","2","1","1","0","0","1","0","0"
"890","4","1","1","0","0","0","0","1"
"891","2","1","1","0","0","1","0","0"
"891","3","1","1","0","0","0","1","0"
"891","4","1","1","0","0","0","0","1"
"892","2","1","1","0","0","1","0","0"
"892","3","1","1","0","0","0","1","0"
"892","4","1","1","0","0","0","0","1"
"893","2","1","1","0","0","1","0","0"
"893","3","1","1","0","0","0","1","0"
"893","4","1","1","0","0","0","0","1"
"894","2","1","1","0","0","1","0","0"
"894","4","1","1","0","0","0","0","1"
"895","2","1","1","0","0","1","0","0"
"895","4","1","1","0","0","0","0","1"
"896","2","1","1","0","0","1","0","0"
"896","3","1","1","0","0","0","1","0"
"896","4","1","1","0","0","0","0","1"
"897","2","1","1","0","0","1","0","0"
"897","4","1","1","0","0","0","0","1"
"898","2","1","1","0","0","1","0","0"
"898","3","1","1","0","0","0","1","0"
"898","4","1","1","0","0","0","0","1"
"899","2","1","1","0","0","1","0","0"
"899","3","1","1","0","0","0","1","0"
"899","4","1","1","0","0","0","0","1"
"900","2","1","1","0","0","1","0","0"
"900","4","1","1","0","0","0","0","1"
"901","2","1","1","0","0","1","0","0"
"901","3","1","1","0","0","0","1","0"
"901","4","1","1","0","0","0","0","1"
"902","2","1","1","0","0","1","0","0"
"902","3","1","1","0","0","0","1","0"
"902","4","1","1","0","0","0","0","1"
"903","2","1","1","0","0","1","0","0"
"903","4","1","1","0","0","0","0","1"
"904","2","1","1","0","0","1","0","0"
"904","4","1","1","0","0","0","0","1"
"905","2","1","1","0","0","1","0","0"
"905","3","1","1","0","0","0","1","0"
"905","4","1","1","0","0","0","0","1"
"906","2","1","1","0","0","1","0","0"
"906","4","1","1","0","0","0","0","1"
"907","2","1","1","0","0","1","0","0"
"907","4","1","1","0","0","0","0","1"
"908","2","1","1","0","0","1","0","0"
"908","4","1","1","0","0","0","0","1"
"909","2","1","1","0","0","1","0","0"
"909","4","1","1","0","0","0","0","1"
"910","1","1","1","0","1","0","0","0"
"910","2","1","1","0","0","1","0","0"
"910","4","1","1","0","0","0","0","1"
"911","2","1","1","0","0","1","0","0"
"911","3","1","1","0","0","0","1","0"
"911","4","1","1","0","0","0","0","1"
"912","2","1","1","0","0","1","0","0"
"912","3","1","1","0","0","0","1","0"
"912","4","1","1","0","0","0","0","1"
"913","2","1","1","0","0","1","0","0"
"913","3","1","1","0","0","0","1","0"
"913","4","1","1","0","0","0","0","1"
"914","2","1","1","0","0","1","0","0"
"914","4","1","1","0","0","0","0","1"
"915","2","1","1","0","0","1","0","0"
"915","3","1","1","0","0","0","1","0"
"915","4","1","1","0","0","0","0","1"
"916","2","1","1","0","0","1","0","0"
"916","4","1","1","0","0","0","0","1"
"917","2","1","1","0","0","1","0","0"
"917","4","1","1","0","0","0","0","1"
"918","2","1","1","0","0","1","0","0"
"918","4","1","1","0","0","0","0","1"
"919","2","1","1","0","0","1","0","0"
"919","3","1","1","0","0","0","1","0"
"919","4","1","1","0","0","0","0","1"
"920","2","1","1","0","0","1","0","0"
"920","3","1","1","0","0","0","1","0"
"920","4","1","1","0","0","0","0","1"
"921","2","1","1","0","0","1","0","0"
"921","3","1","1","0","0","0","1","0"
"921","4","1","1","0","0","0","0","1"
"922","2","1","1","0","0","1","0","0"
"922","3","1","1","0","0","0","1","0"
"922","4","1","1","0","0","0","0","1"
"923","2","1","1","0","0","1","0","0"
"923","4","1","1","0","0","0","0","1"
"924","2","1","1","0","0","1","0","0"
"924","4","1","1","0","0","0","0","1"
"925","2","1","1","0","0","1","0","0"
"925","4","1","1","0","0","0","0","1"
"926","2","1","1","0","0","1","0","0"
"926","3","1","1","0","0","0","1","0"
"926","4","1","1","0","0","0","0","1"
"927","2","1","1","0","0","1","0","0"
"927","3","1","1","0","0","0","1","0"
"927","4","1","1","0","0","0","0","1"
"928","2","1","1","0","0","1","0","0"
"928","3","1","1","0","0","0","1","0"
"928","4","1","1","0","0","0","0","1"
"929","2","1","1","0","0","1","0","0"
"929","3","1","1","0","0","0","1","0"
"929","4","1","1","0","0","0","0","1"
"930","2","1","1","0","0","1","0","0"
"930","4","1","1","0","0","0","0","1"
"931","2","1","1","0","0","1","0","0"
"931","3","1","1","0","0","0","1","0"
"931","4","1","1","0","0","0","0","1"
"932","2","1","1","0","0","1","0","0"
"932","4","1","1","0","0","0","0","1"
"933","2","1","1","0","0","1","0","0"
"933","3","1","1","0","0","0","1","0"
"933","4","1","1","0","0","0","0","1"
"934","1","1","1","0","1","0","0","0"
"934","2","1","1","0","0","1","0","0"
"934","4","1","1","0","0","0","0","1"
"935","2","1","1","0","0","1","0","0"
"935","4","1","1","0","0","0","0","1"
"936","2","1","1","0","0","1","0","0"
"936","4","1","1","0","0","0","0","1"
"937","2","1","1","0","0","1","0","0"
"937","3","1","1","0","0","0","1","0"
"937","4","1","1","0","0","0","0","1"
"938","2","1","1","0","0","1","0","0"
"938","4","1","1","0","0","0","0","1"
"939","2","1","1","0","0","1","0","0"
"939","4","1","1","0","0","0","0","1"
"940","2","1","1","0","0","1","0","0"
"940","3","1","1","0","0","0","1","0"
"940","4","1","1","0","0","0","0","1"
"941","2","1","1","0","0","1","0","0"
"941","3","1","1","0","0","0","1","0"
"941","4","1","1","0","0","0","0","1"
"942","2","1","1","0","0","1","0","0"
"942","4","1","1","0","0","0","0","1"
"943","2","1","1","0","0","1","0","0"
"943","3","1","1","0","0","0","1","0"
"943","4","1","1","0","0","0","0","1"
"944","2","1","1","0","0","1","0","0"
"944","4","1","1","0","0","0","0","1"
"945","2","1","1","0","0","1","0","0"
"945","4","1","1","0","0","0","0","1"
"946","2","1","1","0","0","1","0","0"
"946","3","1","1","0","0","0","1","0"
"946","4","1","1","0","0","0","0","1"
"947","2","1","1","0","0","1","0","0"
"947","3","1","1","0","0","0","1","0"
"947","4","1","1","0","0","0","0","1"
"948","2","1","1","0","0","1","0","0"
"948","4","1","1","0","0","0","0","1"
"949","2","1","1","0","0","1","0","0"
"949","3","1","1","0","0","0","1","0"
"949","4","1","1","0","0","0","0","1"
"950","2","1","1","0","0","1","0","0"
"950","3","1","1","0","0","0","1","0"
"950","4","1","1","0","0","0","0","1"
"951","2","1","1","0","0","1","0","0"
"951","3","1","1","0","0","0","1","0"
"951","4","1","1","0","0","0","0","1"
"952","2","1","1","0","0","1","0","0"
"952","3","1","1","0","0","0","1","0"
"952","4","1","1","0","0","0","0","1"
"953","2","1","1","0","0","1","0","0"
"953","4","1","1","0","0","0","0","1"
"954","2","1","1","0","0","1","0","0"
"954","4","1","1","0","0","0","0","1"
"955","2","1","1","0","0","1","0","0"
"955","4","1","1","0","0","0","0","1"
"956","2","1","1","0","0","1","0","0"
"956","3","1","1","0","0","0","1","0"
"956","4","1","1","0","0","0","0","1"
"957","2","1","1","0","0","1","0","0"
"957","4","1","1","0","0","0","0","1"
"958","2","1","1","0","0","1","0","0"
"958","3","1","1","0","0","0","1","0"
"958","4","1","1","0","0","0","0","1"
"959","2","1","1","0","0","1","0","0"
"959","4","1","1","0","0","0","0","1"
"960","2","1","1","0","0","1","0","0"
"960","4","1","1","0","0","0","0","1"
"961","2","1","1","0","0","1","0","0"
"961","4","1","1","0","0","0","0","1"
"962","1","1","1","0","1","0","0","0"
"962","2","1","1","0","0","1","0","0"
"962","4","1","1","0","0","0","0","1"
"963","2","1","1","0","0","1","0","0"
"963","4","1","1","0","0","0","0","1"
"964","2","1","1","0","0","1","0","0"
"964","3","1","1","0","0","0","1","0"
"964","4","1","1","0","0","0","0","1"
"965","2","1","1","0","0","1","0","0"
"965","4","1","1","0","0","0","0","1"
"966","2","1","1","0","0","1","0","0"
"966","4","1","1","0","0","0","0","1"
"967","2","1","1","0","0","1","0","0"
"967","4","1","1","0","0","0","0","1"
"968","2","1","1","0","0","1","0","0"
"968","4","1","1","0","0","0","0","1"
"969","2","1","1","0","0","1","0","0"
"969","4","1","1","0","0","0","0","1"
"970","2","1","1","0","0","1","0","0"
"970","4","1","1","0","0","0","0","1"
"971","2","1","1","0","0","1","0","0"
"971","4","1","1","0","0","0","0","1"
"972","2","1","1","0","0","1","0","0"
"972","4","1","1","0","0","0","0","1"
"973","2","1","1","0","0","1","0","0"
"973","4","1","1","0","0","0","0","1"
"974","2","1","1","0","0","1","0","0"
"974","4","1","1","0","0","0","0","1"
"975","2","1","1","0","0","1","0","0"
"975","3","1","1","0","0","0","1","0"
"975","4","1","1","0","0","0","0","1"
"976","2","1","1","0","0","1","0","0"
"976","3","1","1","0","0","0","1","0"
"976","4","1","1","0","0","0","0","1"
"977","2","1","1","0","0","1","0","0"
